model,training,eval_lang,step,pred_langs
tur_pan,"['tur_Latn', 'pan_Guru']",kor_Hang,Base,{'tur_Latn': 0.96}
tur_pan,"['tur_Latn', 'pan_Guru']",kor_Hang,Step1,{'tur_Latn': 0.94}
tur_pan,"['tur_Latn', 'pan_Guru']",kor_Hang,Step50+sbeam8,{'tur_Latn': 0.92}
tur_pan,"['tur_Latn', 'pan_Guru']",mon_Cyrl,Labels,{'mon_Cyrl': 0.99}
tur_pan,"['tur_Latn', 'pan_Guru']",mon_Cyrl,Base,"{'pan_Guru': 0.44, 'tur_Latn': 0.52}"
tur_pan,"['tur_Latn', 'pan_Guru']",mon_Cyrl,Step1,"{'pan_Guru': 0.71, 'tur_Latn': 0.21}"
tur_pan,"['tur_Latn', 'pan_Guru']",mon_Cyrl,Step50+sbeam8,"{'pan_Guru': 0.77, 'tur_Latn': 0.18}"
tur_pan,"['tur_Latn', 'pan_Guru']",hun_Latn,Labels,{'hun_Latn': 1.0}
tur_pan,"['tur_Latn', 'pan_Guru']",hun_Latn,Base,{'tur_Latn': 0.84}
tur_pan,"['tur_Latn', 'pan_Guru']",hun_Latn,Step1,"{'tur_Latn': 0.41, 'hun_Latn': 0.45}"
tur_pan,"['tur_Latn', 'pan_Guru']",hun_Latn,Step50+sbeam8,"{'hun_Latn': 0.41, 'tur_Latn': 0.45}"
tur_pan,"['tur_Latn', 'pan_Guru']",mhr_Cyrl,Labels,"{'kaz_Cyrl': 0.61, 'mon_Cyrl': 0.26}"
tur_pan,"['tur_Latn', 'pan_Guru']",mhr_Cyrl,Base,{'tur_Latn': 0.97}
tur_pan,"['tur_Latn', 'pan_Guru']",mhr_Cyrl,Step1,{'tur_Latn': 0.9}
tur_pan,"['tur_Latn', 'pan_Guru']",mhr_Cyrl,Step50+sbeam8,{'tur_Latn': 0.87}
tur_pan,"['tur_Latn', 'pan_Guru']",fin_Latn,Labels,{'fin_Latn': 0.99}
tur_pan,"['tur_Latn', 'pan_Guru']",fin_Latn,Base,"{'tur_Latn': 0.83, 'fin_Latn': 0.06}"
tur_pan,"['tur_Latn', 'pan_Guru']",fin_Latn,Step1,"{'tur_Latn': 0.86, 'fin_Latn': 0.06}"
tur_pan,"['tur_Latn', 'pan_Guru']",fin_Latn,Step50+sbeam8,"{'tur_Latn': 0.85, 'fin_Latn': 0.07}"
pan_guj,"['pan_Guru', 'guj_Gujr']",deu_Latn,Labels,{'deu_Latn': 1.0}
pan_guj,"['pan_Guru', 'guj_Gujr']",deu_Latn,Step1,"{'eng_Latn': 0.36, 'pan_Guru': 0.15, 'deu_Latn': 0.18, 'guj_Gujr': 0.2}"
pan_guj,"['pan_Guru', 'guj_Gujr']",deu_Latn,Step50+sbeam8,"{'eng_Latn': 0.3, 'pan_Guru': 0.3, 'guj_Gujr': 0.28}"
pan_guj,"['pan_Guru', 'guj_Gujr']",deu_Latn,Base,"{'eng_Latn': 0.58, 'guj_Gujr': 0.12, 'pan_Guru': 0.13}"
pan_guj,"['pan_Guru', 'guj_Gujr']",ydd_Hebr,Labels,{'heb_Hebr': 0.99}
pan_guj,"['pan_Guru', 'guj_Gujr']",ydd_Hebr,Step1,"{'guj_Gujr': 0.57, 'pan_Guru': 0.37}"
pan_guj,"['pan_Guru', 'guj_Gujr']",ydd_Hebr,Step50+sbeam8,"{'guj_Gujr': 0.62, 'pan_Guru': 0.32}"
pan_guj,"['pan_Guru', 'guj_Gujr']",ydd_Hebr,Base,{'guj_Gujr': 0.91}
pan_guj,"['pan_Guru', 'guj_Gujr']",heb_Hebr,Labels,{'heb_Hebr': 1.0}
pan_guj,"['pan_Guru', 'guj_Gujr']",heb_Hebr,Step1,"{'pan_Guru': 0.76, 'guj_Gujr': 0.13, 'eng_Latn': 0.08}"
pan_guj,"['pan_Guru', 'guj_Gujr']",heb_Hebr,Step50+sbeam8,"{'pan_Guru': 0.74, 'guj_Gujr': 0.13, 'eng_Latn': 0.09}"
pan_guj,"['pan_Guru', 'guj_Gujr']",heb_Hebr,Base,"{'pan_Guru': 0.71, 'eng_Latn': 0.18}"
pan_guj,"['pan_Guru', 'guj_Gujr']",arb_Arab,Labels,{'arb_Arab': 1.0}
pan_guj,"['pan_Guru', 'guj_Gujr']",arb_Arab,Step1,"{'pan_Guru': 0.58, 'eng_Latn': 0.34, 'guj_Gujr': 0.06}"
pan_guj,"['pan_Guru', 'guj_Gujr']",arb_Arab,Step50+sbeam8,"{'pan_Guru': 0.65, 'guj_Gujr': 0.06, 'eng_Latn': 0.25}"
pan_guj,"['pan_Guru', 'guj_Gujr']",arb_Arab,Base,"{'eng_Latn': 0.63, 'pan_Guru': 0.2, 'guj_Gujr': 0.11}"
pan_guj,"['pan_Guru', 'guj_Gujr']",amh_Ethi,Labels,"{'amh_Ethi': 0.81, 'eng_Latn': 0.14}"
pan_guj,"['pan_Guru', 'guj_Gujr']",amh_Ethi,Step1,{'pan_Guru': 0.97}
pan_guj,"['pan_Guru', 'guj_Gujr']",amh_Ethi,Step50+sbeam8,{'pan_Guru': 0.98}
pan_guj,"['pan_Guru', 'guj_Gujr']",amh_Ethi,Base,{'pan_Guru': 0.92}
pan_guj,"['pan_Guru', 'guj_Gujr']",mlt_Latn,Labels,"{'eng_Latn': 0.13, 'deu_Latn': 0.19, 'mlt_Latn': 0.24, 'fin_Latn': 0.11}"
pan_guj,"['pan_Guru', 'guj_Gujr']",mlt_Latn,Step1,"{'eng_Latn': 0.69, 'guj_Gujr': 0.16}"
pan_guj,"['pan_Guru', 'guj_Gujr']",mlt_Latn,Step50+sbeam8,"{'eng_Latn': 0.67, 'guj_Gujr': 0.17}"
pan_guj,"['pan_Guru', 'guj_Gujr']",mlt_Latn,Base,"{'eng_Latn': 0.77, 'guj_Gujr': 0.12}"
pan_guj,"['pan_Guru', 'guj_Gujr']",hin_Deva,Labels,"{'hin_Deva': 0.72, 'eng_Latn': 0.24}"
pan_guj,"['pan_Guru', 'guj_Gujr']",hin_Deva,Step1,"{'guj_Gujr': 0.26, 'eng_Latn': 0.21, 'pan_Guru': 0.5}"
pan_guj,"['pan_Guru', 'guj_Gujr']",hin_Deva,Step50+sbeam8,"{'pan_Guru': 0.52, 'eng_Latn': 0.23, 'guj_Gujr': 0.24}"
pan_guj,"['pan_Guru', 'guj_Gujr']",hin_Deva,Base,"{'hin_Deva': 0.11, 'eng_Latn': 0.35, 'guj_Gujr': 0.23, 'pan_Guru': 0.25}"
pan_guj,"['pan_Guru', 'guj_Gujr']",urd_Arab,Labels,{'urd_Arab': 0.98}
pan_guj,"['pan_Guru', 'guj_Gujr']",urd_Arab,Step1,{'pan_Guru': 0.96}
pan_guj,"['pan_Guru', 'guj_Gujr']",urd_Arab,Step50+sbeam8,{'pan_Guru': 0.97}
pan_guj,"['pan_Guru', 'guj_Gujr']",urd_Arab,Base,"{'pan_Guru': 0.87, 'guj_Gujr': 0.06}"
pan_guj,"['pan_Guru', 'guj_Gujr']",guj_Gujr,Labels,{'guj_Gujr': 0.99}
pan_guj,"['pan_Guru', 'guj_Gujr']",guj_Gujr,Step1,{'guj_Gujr': 0.99}
pan_guj,"['pan_Guru', 'guj_Gujr']",guj_Gujr,Step50+sbeam8,{'guj_Gujr': 1.0}
pan_guj,"['pan_Guru', 'guj_Gujr']",guj_Gujr,Base,{'guj_Gujr': 0.99}
pan_guj,"['pan_Guru', 'guj_Gujr']",sin_Sinh,Labels,{'eng_Latn': 0.19}
pan_guj,"['pan_Guru', 'guj_Gujr']",sin_Sinh,Step1,{'pan_Guru': 0.93}
pan_guj,"['pan_Guru', 'guj_Gujr']",sin_Sinh,Step50+sbeam8,{'pan_Guru': 0.93}
pan_guj,"['pan_Guru', 'guj_Gujr']",sin_Sinh,Base,"{'pan_Guru': 0.38, 'guj_Gujr': 0.6}"
pan_guj,"['pan_Guru', 'guj_Gujr']",pan_Guru,Labels,{'pan_Guru': 1.0}
pan_guj,"['pan_Guru', 'guj_Gujr']",pan_Guru,Step1,{'pan_Guru': 1.0}
pan_guj,"['pan_Guru', 'guj_Gujr']",pan_Guru,Step50+sbeam8,{'pan_Guru': 1.0}
pan_guj,"['pan_Guru', 'guj_Gujr']",pan_Guru,Base,{'pan_Guru': 1.0}
pan_guj,"['pan_Guru', 'guj_Gujr']",tur_Latn,Labels,{'tur_Latn': 0.99}
pan_guj,"['pan_Guru', 'guj_Gujr']",tur_Latn,Step1,"{'pan_Guru': 0.49, 'eng_Latn': 0.14, 'guj_Gujr': 0.17}"
pan_guj,"['pan_Guru', 'guj_Gujr']",tur_Latn,Step50+sbeam8,"{'pan_Guru': 0.52, 'eng_Latn': 0.15, 'guj_Gujr': 0.18}"
pan_guj,"['pan_Guru', 'guj_Gujr']",tur_Latn,Base,"{'pan_Guru': 0.15, 'eng_Latn': 0.44, 'guj_Gujr': 0.18}"
pan_guj,"['pan_Guru', 'guj_Gujr']",kaz_Cyrl,Labels,{'kaz_Cyrl': 0.99}
pan_guj,"['pan_Guru', 'guj_Gujr']",kaz_Cyrl,Step1,"{'guj_Gujr': 0.89, 'eng_Latn': 0.07}"
pan_guj,"['pan_Guru', 'guj_Gujr']",kaz_Cyrl,Step50+sbeam8,"{'guj_Gujr': 0.88, 'eng_Latn': 0.06}"
pan_guj,"['pan_Guru', 'guj_Gujr']",kaz_Cyrl,Base,"{'eng_Latn': 0.06, 'guj_Gujr': 0.9}"
pan_guj,"['pan_Guru', 'guj_Gujr']",cmn_Hani,Labels,{'cmn_Hani': 1.0}
pan_guj,"['pan_Guru', 'guj_Gujr']",cmn_Hani,Step1,"{'pan_Guru': 0.67, 'guj_Gujr': 0.14}"
pan_guj,"['pan_Guru', 'guj_Gujr']",cmn_Hani,Step50+sbeam8,"{'pan_Guru': 0.71, 'guj_Gujr': 0.12, 'eng_Latn': 0.09}"
pan_guj,"['pan_Guru', 'guj_Gujr']",cmn_Hani,Base,"{'eng_Latn': 0.48, 'hin_Deva': 0.1, 'cmn_Hani': 0.11, 'pan_Guru': 0.08, 'guj_Gujr': 0.11}"
pan_guj,"['pan_Guru', 'guj_Gujr']",jpn_Jpan,Labels,{'jpn_Jpan': 0.99}
pan_guj,"['pan_Guru', 'guj_Gujr']",jpn_Jpan,Step1,"{'pan_Guru': 0.17, 'guj_Gujr': 0.67, 'eng_Latn': 0.08}"
pan_guj,"['pan_Guru', 'guj_Gujr']",jpn_Jpan,Step50+sbeam8,"{'pan_Guru': 0.16, 'guj_Gujr': 0.62, 'eng_Latn': 0.14}"
pan_guj,"['pan_Guru', 'guj_Gujr']",jpn_Jpan,Base,"{'hin_Deva': 0.07, 'guj_Gujr': 0.53, 'eng_Latn': 0.3}"
pan_guj,"['pan_Guru', 'guj_Gujr']",kor_Hang,Labels,{'kor_Hang': 0.99}
pan_guj,"['pan_Guru', 'guj_Gujr']",kor_Hang,Step1,"{'eng_Latn': 0.08, 'guj_Gujr': 0.77, 'pan_Guru': 0.08}"
pan_guj,"['pan_Guru', 'guj_Gujr']",kor_Hang,Step50+sbeam8,"{'eng_Latn': 0.12, 'guj_Gujr': 0.72, 'pan_Guru': 0.07}"
pan_guj,"['pan_Guru', 'guj_Gujr']",kor_Hang,Base,"{'eng_Latn': 0.3, 'guj_Gujr': 0.54, 'pan_Guru': 0.06}"
pan_guj,"['pan_Guru', 'guj_Gujr']",mon_Cyrl,Labels,{'mon_Cyrl': 0.99}
pan_guj,"['pan_Guru', 'guj_Gujr']",mon_Cyrl,Step1,"{'guj_Gujr': 0.46, 'pan_Guru': 0.46}"
pan_guj,"['pan_Guru', 'guj_Gujr']",mon_Cyrl,Step50+sbeam8,"{'guj_Gujr': 0.57, 'pan_Guru': 0.37}"
pan_guj,"['pan_Guru', 'guj_Gujr']",mon_Cyrl,Base,"{'guj_Gujr': 0.92, 'eng_Latn': 0.06}"
pan_guj,"['pan_Guru', 'guj_Gujr']",hun_Latn,Labels,{'hun_Latn': 1.0}
pan_guj,"['pan_Guru', 'guj_Gujr']",hun_Latn,Step1,"{'guj_Gujr': 0.26, 'eng_Latn': 0.26}"
pan_guj,"['pan_Guru', 'guj_Gujr']",hun_Latn,Step50+sbeam8,"{'eng_Latn': 0.28, 'guj_Gujr': 0.3, 'pan_Guru': 0.07}"
pan_guj,"['pan_Guru', 'guj_Gujr']",hun_Latn,Base,"{'eng_Latn': 0.28, 'guj_Gujr': 0.35, 'pan_Guru': 0.06}"
pan_guj,"['pan_Guru', 'guj_Gujr']",mhr_Cyrl,Labels,"{'kaz_Cyrl': 0.61, 'mon_Cyrl': 0.26}"
pan_guj,"['pan_Guru', 'guj_Gujr']",mhr_Cyrl,Step1,"{'eng_Latn': 0.23, 'guj_Gujr': 0.39, 'pan_Guru': 0.19}"
pan_guj,"['pan_Guru', 'guj_Gujr']",mhr_Cyrl,Step50+sbeam8,"{'eng_Latn': 0.24, 'pan_Guru': 0.18, 'guj_Gujr': 0.39}"
pan_guj,"['pan_Guru', 'guj_Gujr']",mhr_Cyrl,Base,"{'guj_Gujr': 0.77, 'eng_Latn': 0.1}"
pan_guj,"['pan_Guru', 'guj_Gujr']",fin_Latn,Labels,{'fin_Latn': 0.99}
pan_guj,"['pan_Guru', 'guj_Gujr']",fin_Latn,Step1,"{'guj_Gujr': 0.41, 'eng_Latn': 0.29, 'pan_Guru': 0.14}"
pan_guj,"['pan_Guru', 'guj_Gujr']",fin_Latn,Step50+sbeam8,"{'guj_Gujr': 0.4, 'pan_Guru': 0.13, 'eng_Latn': 0.29}"
pan_guj,"['pan_Guru', 'guj_Gujr']",fin_Latn,Base,"{'guj_Gujr': 0.34, 'eng_Latn': 0.5}"
urd_hin,"['urd_Arab', 'hin_Deva']",deu_Latn,Labels,{'deu_Latn': 1.0}
urd_hin,"['urd_Arab', 'hin_Deva']",deu_Latn,Step1,"{'eng_Latn': 0.19, 'deu_Latn': 0.74}"
urd_hin,"['urd_Arab', 'hin_Deva']",deu_Latn,Step50+sbeam8,"{'eng_Latn': 0.21, 'deu_Latn': 0.7}"
urd_hin,"['urd_Arab', 'hin_Deva']",deu_Latn,Base,"{'eng_Latn': 0.28, 'deu_Latn': 0.57}"
urd_hin,"['urd_Arab', 'hin_Deva']",ydd_Hebr,Labels,{'heb_Hebr': 0.99}
urd_hin,"['urd_Arab', 'hin_Deva']",ydd_Hebr,Step1,"{'hin_Deva': 0.28, 'urd_Arab': 0.47, 'arb_Arab': 0.08}"
urd_hin,"['urd_Arab', 'hin_Deva']",ydd_Hebr,Step50+sbeam8,"{'urd_Arab': 0.56, 'eng_Latn': 0.08, 'hin_Deva': 0.2, 'arb_Arab': 0.06}"
urd_hin,"['urd_Arab', 'hin_Deva']",ydd_Hebr,Base,"{'hin_Deva': 0.54, 'urd_Arab': 0.29}"
urd_hin,"['urd_Arab', 'hin_Deva']",heb_Hebr,Labels,{'heb_Hebr': 1.0}
urd_hin,"['urd_Arab', 'hin_Deva']",heb_Hebr,Step1,"{'eng_Latn': 0.08, 'arb_Arab': 0.1, 'hin_Deva': 0.67, 'urd_Arab': 0.08}"
urd_hin,"['urd_Arab', 'hin_Deva']",heb_Hebr,Step50+sbeam8,"{'arb_Arab': 0.11, 'eng_Latn': 0.07, 'hin_Deva': 0.64, 'urd_Arab': 0.09}"
urd_hin,"['urd_Arab', 'hin_Deva']",heb_Hebr,Base,"{'hin_Deva': 0.73, 'eng_Latn': 0.07, 'urd_Arab': 0.07}"
urd_hin,"['urd_Arab', 'hin_Deva']",arb_Arab,Labels,{'arb_Arab': 1.0}
urd_hin,"['urd_Arab', 'hin_Deva']",arb_Arab,Step1,"{'arb_Arab': 0.88, 'urd_Arab': 0.06}"
urd_hin,"['urd_Arab', 'hin_Deva']",arb_Arab,Step50+sbeam8,"{'arb_Arab': 0.89, 'urd_Arab': 0.07}"
urd_hin,"['urd_Arab', 'hin_Deva']",arb_Arab,Base,"{'arb_Arab': 0.88, 'urd_Arab': 0.08}"
urd_hin,"['urd_Arab', 'hin_Deva']",amh_Ethi,Labels,"{'amh_Ethi': 0.81, 'eng_Latn': 0.14}"
urd_hin,"['urd_Arab', 'hin_Deva']",amh_Ethi,Step1,"{'urd_Arab': 0.47, 'eng_Latn': 0.16, 'hin_Deva': 0.27}"
urd_hin,"['urd_Arab', 'hin_Deva']",amh_Ethi,Step50+sbeam8,"{'urd_Arab': 0.51, 'hin_Deva': 0.25, 'eng_Latn': 0.16}"
urd_hin,"['urd_Arab', 'hin_Deva']",amh_Ethi,Base,"{'urd_Arab': 0.41, 'eng_Latn': 0.2, 'hin_Deva': 0.31}"
urd_hin,"['urd_Arab', 'hin_Deva']",mlt_Latn,Labels,"{'eng_Latn': 0.13, 'deu_Latn': 0.19, 'mlt_Latn': 0.24, 'fin_Latn': 0.11}"
urd_hin,"['urd_Arab', 'hin_Deva']",mlt_Latn,Step1,{'eng_Latn': 0.63}
urd_hin,"['urd_Arab', 'hin_Deva']",mlt_Latn,Step50+sbeam8,{'eng_Latn': 0.63}
urd_hin,"['urd_Arab', 'hin_Deva']",mlt_Latn,Base,{'eng_Latn': 0.57}
urd_hin,"['urd_Arab', 'hin_Deva']",hin_Deva,Labels,"{'hin_Deva': 0.72, 'eng_Latn': 0.24}"
urd_hin,"['urd_Arab', 'hin_Deva']",hin_Deva,Step1,"{'hin_Deva': 0.73, 'eng_Latn': 0.22}"
urd_hin,"['urd_Arab', 'hin_Deva']",hin_Deva,Step50+sbeam8,"{'hin_Deva': 0.72, 'eng_Latn': 0.24}"
urd_hin,"['urd_Arab', 'hin_Deva']",hin_Deva,Base,"{'hin_Deva': 0.72, 'eng_Latn': 0.24}"
urd_hin,"['urd_Arab', 'hin_Deva']",urd_Arab,Labels,{'urd_Arab': 0.98}
urd_hin,"['urd_Arab', 'hin_Deva']",urd_Arab,Step1,{'urd_Arab': 0.98}
urd_hin,"['urd_Arab', 'hin_Deva']",urd_Arab,Step50+sbeam8,{'urd_Arab': 0.99}
urd_hin,"['urd_Arab', 'hin_Deva']",urd_Arab,Base,{'urd_Arab': 0.98}
urd_hin,"['urd_Arab', 'hin_Deva']",guj_Gujr,Labels,{'guj_Gujr': 0.99}
urd_hin,"['urd_Arab', 'hin_Deva']",guj_Gujr,Step1,{'hin_Deva': 0.94}
urd_hin,"['urd_Arab', 'hin_Deva']",guj_Gujr,Step50+sbeam8,{'hin_Deva': 0.93}
urd_hin,"['urd_Arab', 'hin_Deva']",guj_Gujr,Base,{'hin_Deva': 0.95}
urd_hin,"['urd_Arab', 'hin_Deva']",sin_Sinh,Labels,{'eng_Latn': 0.19}
urd_hin,"['urd_Arab', 'hin_Deva']",sin_Sinh,Step1,"{'hin_Deva': 0.91, 'eng_Latn': 0.07}"
urd_hin,"['urd_Arab', 'hin_Deva']",sin_Sinh,Step50+sbeam8,"{'hin_Deva': 0.9, 'eng_Latn': 0.06}"
urd_hin,"['urd_Arab', 'hin_Deva']",sin_Sinh,Base,"{'hin_Deva': 0.9, 'eng_Latn': 0.07}"
urd_hin,"['urd_Arab', 'hin_Deva']",pan_Guru,Labels,{'pan_Guru': 1.0}
urd_hin,"['urd_Arab', 'hin_Deva']",pan_Guru,Step1,"{'urd_Arab': 0.17, 'hin_Deva': 0.8}"
urd_hin,"['urd_Arab', 'hin_Deva']",pan_Guru,Step50+sbeam8,"{'urd_Arab': 0.27, 'hin_Deva': 0.71}"
urd_hin,"['urd_Arab', 'hin_Deva']",pan_Guru,Base,"{'hin_Deva': 0.9, 'urd_Arab': 0.08}"
urd_hin,"['urd_Arab', 'hin_Deva']",tur_Latn,Labels,{'tur_Latn': 0.99}
urd_hin,"['urd_Arab', 'hin_Deva']",tur_Latn,Step1,"{'urd_Arab': 0.29, 'tur_Latn': 0.32, 'eng_Latn': 0.09}"
urd_hin,"['urd_Arab', 'hin_Deva']",tur_Latn,Step50+sbeam8,"{'urd_Arab': 0.34, 'tur_Latn': 0.29, 'eng_Latn': 0.1}"
urd_hin,"['urd_Arab', 'hin_Deva']",tur_Latn,Base,"{'urd_Arab': 0.19, 'tur_Latn': 0.33, 'eng_Latn': 0.13}"
urd_hin,"['urd_Arab', 'hin_Deva']",kaz_Cyrl,Labels,{'kaz_Cyrl': 0.99}
urd_hin,"['urd_Arab', 'hin_Deva']",kaz_Cyrl,Step1,"{'hin_Deva': 0.54, 'urd_Arab': 0.13, 'eng_Latn': 0.15}"
urd_hin,"['urd_Arab', 'hin_Deva']",kaz_Cyrl,Step50+sbeam8,"{'hin_Deva': 0.51, 'urd_Arab': 0.16, 'eng_Latn': 0.16}"
urd_hin,"['urd_Arab', 'hin_Deva']",kaz_Cyrl,Base,"{'urd_Arab': 0.09, 'hin_Deva': 0.45, 'eng_Latn': 0.17}"
urd_hin,"['urd_Arab', 'hin_Deva']",cmn_Hani,Labels,{'cmn_Hani': 1.0}
urd_hin,"['urd_Arab', 'hin_Deva']",cmn_Hani,Step1,"{'hin_Deva': 0.68, 'cmn_Hani': 0.15, 'eng_Latn': 0.1}"
urd_hin,"['urd_Arab', 'hin_Deva']",cmn_Hani,Step50+sbeam8,"{'hin_Deva': 0.69, 'eng_Latn': 0.14, 'cmn_Hani': 0.1}"
urd_hin,"['urd_Arab', 'hin_Deva']",cmn_Hani,Base,"{'cmn_Hani': 0.26, 'hin_Deva': 0.53, 'eng_Latn': 0.1}"
urd_hin,"['urd_Arab', 'hin_Deva']",jpn_Jpan,Labels,{'jpn_Jpan': 0.99}
urd_hin,"['urd_Arab', 'hin_Deva']",jpn_Jpan,Step1,"{'hin_Deva': 0.86, 'eng_Latn': 0.1}"
urd_hin,"['urd_Arab', 'hin_Deva']",jpn_Jpan,Step50+sbeam8,"{'hin_Deva': 0.79, 'eng_Latn': 0.16}"
urd_hin,"['urd_Arab', 'hin_Deva']",jpn_Jpan,Base,"{'hin_Deva': 0.82, 'eng_Latn': 0.14}"
urd_hin,"['urd_Arab', 'hin_Deva']",kor_Hang,Labels,{'kor_Hang': 0.99}
urd_hin,"['urd_Arab', 'hin_Deva']",kor_Hang,Step1,"{'eng_Latn': 0.15, 'hin_Deva': 0.7}"
urd_hin,"['urd_Arab', 'hin_Deva']",kor_Hang,Step50+sbeam8,"{'eng_Latn': 0.21, 'hin_Deva': 0.64}"
urd_hin,"['urd_Arab', 'hin_Deva']",kor_Hang,Base,"{'eng_Latn': 0.12, 'hin_Deva': 0.77}"
urd_hin,"['urd_Arab', 'hin_Deva']",mon_Cyrl,Labels,{'mon_Cyrl': 0.99}
urd_hin,"['urd_Arab', 'hin_Deva']",mon_Cyrl,Step1,"{'hin_Deva': 0.46, 'urd_Arab': 0.33, 'eng_Latn': 0.13}"
urd_hin,"['urd_Arab', 'hin_Deva']",mon_Cyrl,Step50+sbeam8,"{'urd_Arab': 0.36, 'hin_Deva': 0.43, 'eng_Latn': 0.11}"
urd_hin,"['urd_Arab', 'hin_Deva']",mon_Cyrl,Base,"{'hin_Deva': 0.48, 'eng_Latn': 0.17, 'urd_Arab': 0.22}"
urd_hin,"['urd_Arab', 'hin_Deva']",hun_Latn,Labels,{'hun_Latn': 1.0}
urd_hin,"['urd_Arab', 'hin_Deva']",hun_Latn,Step1,"{'eng_Latn': 0.21, 'deu_Latn': 0.11}"
urd_hin,"['urd_Arab', 'hin_Deva']",hun_Latn,Step50+sbeam8,"{'eng_Latn': 0.24, 'deu_Latn': 0.11}"
urd_hin,"['urd_Arab', 'hin_Deva']",hun_Latn,Base,"{'eng_Latn': 0.24, 'deu_Latn': 0.09}"
urd_hin,"['urd_Arab', 'hin_Deva']",mhr_Cyrl,Labels,"{'kaz_Cyrl': 0.61, 'mon_Cyrl': 0.26}"
urd_hin,"['urd_Arab', 'hin_Deva']",mhr_Cyrl,Step1,"{'urd_Arab': 0.5, 'eng_Latn': 0.11}"
urd_hin,"['urd_Arab', 'hin_Deva']",mhr_Cyrl,Step50+sbeam8,"{'urd_Arab': 0.42, 'eng_Latn': 0.14, 'hin_Deva': 0.06}"
urd_hin,"['urd_Arab', 'hin_Deva']",mhr_Cyrl,Base,"{'tur_Latn': 0.08, 'urd_Arab': 0.5, 'eng_Latn': 0.06}"
urd_hin,"['urd_Arab', 'hin_Deva']",fin_Latn,Labels,{'fin_Latn': 0.99}
urd_hin,"['urd_Arab', 'hin_Deva']",fin_Latn,Step1,"{'hin_Deva': 0.09, 'fin_Latn': 0.08, 'eng_Latn': 0.41, 'deu_Latn': 0.09}"
urd_hin,"['urd_Arab', 'hin_Deva']",fin_Latn,Step50+sbeam8,"{'fin_Latn': 0.08, 'hin_Deva': 0.09, 'deu_Latn': 0.09, 'eng_Latn': 0.41}"
urd_hin,"['urd_Arab', 'hin_Deva']",fin_Latn,Base,"{'hin_Deva': 0.06, 'deu_Latn': 0.16, 'eng_Latn': 0.34, 'fin_Latn': 0.07}"
kaz_pan,"['kaz_Cyrl', 'pan_Guru']",deu_Latn,Labels,{'deu_Latn': 1.0}
kaz_pan,"['kaz_Cyrl', 'pan_Guru']",deu_Latn,Base,"{'eng_Latn': 0.13, 'deu_Latn': 0.82}"
kaz_pan,"['kaz_Cyrl', 'pan_Guru']",deu_Latn,Step1,"{'eng_Latn': 0.14, 'deu_Latn': 0.78}"
kaz_pan,"['kaz_Cyrl', 'pan_Guru']",deu_Latn,Step50+sbeam8,"{'eng_Latn': 0.13, 'deu_Latn': 0.66, 'pan_Guru': 0.09}"
kaz_pan,"['kaz_Cyrl', 'pan_Guru']",ydd_Hebr,Labels,{'heb_Hebr': 0.99}
kaz_pan,"['kaz_Cyrl', 'pan_Guru']",ydd_Hebr,Base,{'kaz_Cyrl': 0.92}
kaz_pan,"['kaz_Cyrl', 'pan_Guru']",ydd_Hebr,Step1,"{'pan_Guru': 0.17, 'kaz_Cyrl': 0.77}"
kaz_pan,"['kaz_Cyrl', 'pan_Guru']",ydd_Hebr,Step50+sbeam8,"{'pan_Guru': 0.22, 'kaz_Cyrl': 0.69}"
kaz_pan,"['kaz_Cyrl', 'pan_Guru']",heb_Hebr,Labels,{'heb_Hebr': 1.0}
kaz_pan,"['kaz_Cyrl', 'pan_Guru']",heb_Hebr,Base,"{'pan_Guru': 0.37, 'eng_Latn': 0.29, 'kaz_Cyrl': 0.16, 'deu_Latn': 0.06}"
kaz_pan,"['kaz_Cyrl', 'pan_Guru']",heb_Hebr,Step1,"{'pan_Guru': 0.62, 'eng_Latn': 0.2, 'kaz_Cyrl': 0.09}"
kaz_pan,"['kaz_Cyrl', 'pan_Guru']",heb_Hebr,Step50+sbeam8,"{'pan_Guru': 0.65, 'eng_Latn': 0.19, 'kaz_Cyrl': 0.09}"
kaz_pan,"['kaz_Cyrl', 'pan_Guru']",arb_Arab,Labels,{'arb_Arab': 1.0}
kaz_pan,"['kaz_Cyrl', 'pan_Guru']",arb_Arab,Base,"{'eng_Latn': 0.83, 'pan_Guru': 0.11}"
kaz_pan,"['kaz_Cyrl', 'pan_Guru']",arb_Arab,Step1,"{'eng_Latn': 0.65, 'pan_Guru': 0.28}"
kaz_pan,"['kaz_Cyrl', 'pan_Guru']",arb_Arab,Step50+sbeam8,"{'eng_Latn': 0.58, 'pan_Guru': 0.35}"
kaz_pan,"['kaz_Cyrl', 'pan_Guru']",amh_Ethi,Labels,"{'amh_Ethi': 0.81, 'eng_Latn': 0.14}"
kaz_pan,"['kaz_Cyrl', 'pan_Guru']",amh_Ethi,Base,{'pan_Guru': 0.94}
kaz_pan,"['kaz_Cyrl', 'pan_Guru']",amh_Ethi,Step1,{'pan_Guru': 0.93}
kaz_pan,"['kaz_Cyrl', 'pan_Guru']",amh_Ethi,Step50+sbeam8,{'pan_Guru': 0.94}
kaz_pan,"['kaz_Cyrl', 'pan_Guru']",mlt_Latn,Labels,"{'eng_Latn': 0.13, 'deu_Latn': 0.19, 'mlt_Latn': 0.24, 'fin_Latn': 0.11}"
